LogIncome,DistanceToWork,ModeOfTransportation
11.0608622978671,0.783419430439279,subway
11.4332059142521,0.972400059712246,subway
10.1473420998812,0.586464080739028,subway
11.2056599766087,0.778043849281618,subway
9.46510928170002,0.727697443692381,bus
10.930431790872,0.650986797126378,car
10.6698625779072,0.664615020149917,subway
10.5668641976044,0.938779800520264,subway
11.1731745854085,0.53508126571778,car
11.2422652136864,0.398440118410103,car
10.4782152142174,0.670457661455949,car
10.9866430595699,0.440534471776437,car
11.0565635155319,0.13287394477806,bus
10.8602375867967,0.439203747941782,car
11.1810805006475,0.547642742273276,car
10.8476159464066,0.395136375845411,car
10.8318766798714,0.39827199452513,subway
11.8798189341781,0.751348651125886,subway
10.5763540678874,0.522350346054575,subway
11.2914463777198,0.490433033651247,car
10.6367678863837,0.0886789345424768,bus
8.51516464279879,0.250851633092814,bus
10.6907004498587,0.447559022780024,subway
10.960266070922,0.637960896081718,car
10.3926337292795,0.709445291503946,subway
11.0039410753433,0.992619809281419,subway
11.6324483414914,0.9321948700926,car
10.631495490134,0.0922294963888484,bus
10.7137114228003,0.953539972829461,subway
11.3954066522015,0.162795658817501,bus
10.7272127322586,0.970455087271826,subway
10.8413324988468,0.597006665267872,car
11.2154463340695,0.240227119123713,subway
10.851870951621,0.0702951614777546,bus
8.90759181502677,0.300041215108974,bus
11.3519507920072,0.813544823896987,subway
11.1768014894932,0.0767098742008153,bus
10.0233858479284,0.354473095439048,car
10.6597099471818,0.132010874408976,bus
10.8526029778098,0.158179630334593,bus
9.30114427017266,0.0621470516173679,bus
10.9811011170841,0.701843478892324,bus
11.0929158161642,0.0864816970794666,car
11.1558297826304,0.616787239562239,subway
10.7289023014429,0.173771583224603,bus
10.1042341426761,0.651401064738548,subway
10.7295940554237,0.498696405983114,subway
10.9022682658786,0.284510688567093,subway
10.2697241843361,0.830559738735304,car
11.2748905570039,0.81835988248334,car
10.8067267747938,0.938169403753504,car
11.0249874114829,0.000326096340118931,car
11.306377048316,0.640389224633762,car
11.4040969774597,0.00735569277648584,subway
7.93652106143717,0.106421106692614,bus
10.7531220831705,0.106794413254953,bus
11.6521431112201,0.3671090438542,car
10.3152130815863,0.239607700586711,bus
11.2204706891231,0.346140201697452,subway
11.7951832152216,0.249619835400228,car
10.5864496161714,0.387064314143913,bus
9.03574178540111,0.421038370433554,bus
11.1581913487527,0.640077289145426,subway
11.5859425487628,0.787552972956609,subway
11.2236998898124,0.269994423620667,bus
10.7001844976269,0.84398236072591,car
10.2771704947846,0.740468380221871,bus
10.384018209619,0.826101948913986,subway
11.4129678548071,0.182192247374924,subway
10.235546794563,0.0654361827556491,subway
11.6021946474193,0.610350262112943,car
10.5639054123484,0.701552809275043,subway
9.97498145385371,0.111617712753208,bus
10.7571381077098,0.0958237324700979,bus
10.3090423115973,0.597833772320779,subway
10.5418906867976,0.812232610355035,car
10.676405350472,0.81457817403632,subway
9.83373324298356,0.0894369651433987,subway
11.2899307595914,0.731278705325746,subway
10.8237239840932,0.903856576224039,subway
11.6912074033999,0.452231787215498,car
9.69596860533864,0.0706876763586191,bus
10.828075354756,0.241278155067504,subway
10.44601806241,0.731865059823696,subway
10.1409997994708,0.0404916156591709,subway
10.7060780565627,0.424522762856597,subway
11.4577637653149,0.540215087042906,car
11.2676414937654,0.953827837894086,car
11.1459056272519,0.208905741989429,car
10.8700120531514,0.116332096224402,bus
11.3421289939636,0.646220067892793,subway
10.7138977500103,0.108411089785024,subway
11.6169070821247,0.983496924216579,car
11.0971440370962,0.248344038446042,subway
11.532143287578,0.606355720132135,subway
10.6740256965881,0.816695272780671,subway
10.3487164468755,0.830054212606881,car
11.0015982937017,0.489039332451187,subway
11.1201002191706,0.76072825611808,car
9.60982582331551,0.915107935348786,subway
11.737654299419,0.900974956264358,car
11.3875780093566,0.214237510073561,car
10.9106315452849,0.547061105978206,car
10.9203713377322,0.78470948099561,car
11.2132692136605,0.194441094252232,car
11.4374699278493,0.746889151997501,car
10.8351046230335,0.475558224441359,subway
10.602160087933,0.583258581227704,subway
10.6963992689349,0.260548081851841,subway
10.4827543719652,0.0848224596308363,bus
10.5178193929611,0.298132851184017,bus
11.4601487773588,0.91712935887688,subway
11.1832228368721,0.470518192745995,car
11.5718283446102,0.269467553234544,subway
11.2043499861556,0.76297047694478,subway
11.284072189121,0.772172105182967,subway
10.9934218658888,0.0212996241096677,bus
9.58931690569748,0.879986192497539,subway
9.45023639902281,0.798170184137338,bus
10.8509462627796,0.324165238549624,subway
10.703757217301,0.669044416639185,car
10.3626875662484,0.29629386335108,bus
10.4290281538245,0.92995204367677,subway
11.6635526090581,0.281960434914488,bus
11.532931916853,0.168879971344252,car
10.6281958177785,0.745166604030062,subway
11.3044323264835,0.477134351507709,car
10.6039937910785,0.653444541099485,bus
10.921195606092,0.966575933053896,car
10.6769536784539,0.313027488227721,subway
11.045054219094,0.0764394578120781,car
11.1378621429837,0.791415146963651,car
9.99590396768643,0.365383979290258,subway
9.88495450378537,0.585099389225412,subway
9.2446513195539,0.183336706183362,bus
11.0706162152229,0.0769189422460057,bus
10.2922417441769,0.153662766530705,car
11.2289299638939,0.826875990170966,subway
10.7382924145997,0.300956742633309,subway
11.0286292449107,0.383884490005655,subway
10.5168718919248,0.650748947230908,subway
10.0981739884055,0.817370524039485,car
10.0772595951909,0.766266219369973,subway
11.5966055173507,0.374175557582085,car
11.2377834628025,0.18986247780247,subway
9.66351896032968,0.646501755218381,subway
11.8458160456956,0.00360530450734453,car
10.2973162184819,0.282887905349612,bus
11.0515241310963,0.638600594751137,car
10.4834049797021,0.592074579603645,subway
10.4871844198234,0.325289204685754,car
10.6301666251221,0.988951251221728,car
10.6290332995014,0.123235846277873,subway
11.4643633808654,0.73587698636635,subway
9.75669123383918,0.156617020109506,subway
10.5261941431854,0.434647411424697,car
11.2274964532843,0.832243218102738,car
10.4396391996206,0.359909561454824,subway
11.0421084586843,0.0762380475474331,car
9.32556524706862,0.556925545740794,bus
10.8878311509024,0.273930224222276,bus
11.5798966703855,0.13205467930969,car
10.6317760894677,0.699654848968811,subway
11.2652855629054,0.485904907517832,car
11.0971301866765,0.182716250813704,car
9.48627159123307,0.101214538189656,subway
10.5060802750848,0.201584327245249,subway
9.90283387349658,0.13474601073799,car
10.2982696390644,0.323789153997764,bus
11.6523443813957,0.950545048096336,subway
11.1729049488389,0.532130560615834,subway
11.314071684495,0.24768570993469,subway
11.1981387410601,0.437276253172887,subway
10.8117689233801,0.669087783169736,subway
11.6983020424771,0.547695710952879,subway
11.723494177726,0.609054494316718,car
11.350169951503,0.863134760252027,car
10.3292393715545,0.380695949821835,car
10.7356556819619,0.748955615477151,subway
11.5984752188399,0.156696797557896,subway
8.69885413155744,0.0581238178949717,bus
10.0130540048913,0.339706962070075,bus
11.414937259424,0.817176415224338,bus
11.1640094882542,0.377547669768167,car
10.1624084369951,0.972604932176721,bus
8.53425704688308,0.605318590650978,subway
11.3779699640002,0.338236165549055,subway
11.5292825482146,0.927983722291575,car
11.626488697398,0.898424694301282,car
10.6143396005802,0.850706460713442,subway
10.9224219354655,0.256791917068097,car
11.3351457510866,0.285495500891502,subway
10.8602574501653,0.779946910428948,subway
11.4804446218858,0.701395228244418,subway
10.5614857504905,0.492511776265171,bus
10.5669433964394,0.967667748479233,subway
10.7389538092308,0.476161494330651,subway
9.61385738557423,0.994905517152424,subway
10.7882373197415,0.490578621847789,car
10.7508782809246,0.503453396492993,subway
11.6621328998211,0.768772875919031,car
10.7974588381134,0.388084482070887,subway
11.2471931519956,0.453259259537158,subway
9.16812838906132,0.132853968150371,subway
10.1849756344532,0.758506328245576,subway
11.848587681183,0.56523693408585,car
10.4826315368648,0.648636599114185,bus
11.2622992265056,0.798058063124077,car
11.688900749206,0.220448242881705,subway
11.8384898166793,0.857890771063757,car
11.0938752247065,0.904728919137344,car
11.7238029907682,0.29201988504298,car
10.9771802551523,0.725869758147902,subway
10.6450710558334,0.339445804371305,car
11.4738844099016,0.272681226854142,bus
11.1111638834158,0.170274589896562,car
10.4607266576502,0.664018225811431,subway
10.0955413331412,0.535851657583605,subway
10.6514695576938,0.829109418219232,car
10.2357181894855,0.26736208064657,subway
9.47608631571276,0.176155780622799,subway
9.93632252264667,0.431186366407187,car
10.7269422311641,0.475655037798496,bus
10.5801714449986,0.78522090790695,subway
11.0195746843006,0.130651597357995,subway
10.3844799093081,0.0513557326803022,bus
10.4849156106707,0.627506476971335,car
11.418945888474,0.0290875518506981,bus
11.3392354076697,0.136194609644932,car
11.3129958047452,0.694555598689595,subway
10.1778871398382,0.515678957454232,car
10.642681177761,0.542582420314772,subway
10.5190891082357,0.808483508969732,subway
11.9834987143445,0.793686029689862,subway
11.6412395990841,0.501867087038036,bus
10.7583569236654,0.276632057868203,bus
10.7001289862269,0.119664941102955,subway
11.2297087315507,0.886597760157759,car
11.9656555999821,0.970288991112123,car
10.0449515350693,0.942526312878199,subway
11.4283989699166,0.638128132512361,car
11.5832984814758,0.0905901520413662,car
9.93359336446486,0.07470811489881,bus
10.6667422040914,0.18245093620079,subway
11.5426023471573,0.0316876620019078,car
10.895470301551,0.724936308045872,subway
11.7900104524784,0.144158809946439,car
11.1700951027976,0.635926816608026,car
8.74617123490005,0.789847558684815,bus
10.7039462448386,0.566253126608988,subway
10.8986770592651,0.377413923888473,car
10.7651267053886,0.821586115511533,subway
10.4982088884674,0.304880829506504,bus
10.9221539417261,0.319373097536832,bus
11.5159581020132,0.78497989138293,subway
